work_id,subject_id,last_created_by,last_created_at,last_modified_by,last_modified_at,revision
1660,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
367,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
361,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1673,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4069,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4070,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
238,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
175,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3598,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
243,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
244,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
246,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
659,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
241,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
242,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
9,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
245,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
247,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
67,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
68,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
69,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
70,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
365,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1436,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
240,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1463,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1290,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
248,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
251,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
250,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
73,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
252,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
253,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
249,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
47,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1670,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
263,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4071,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4052,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4072,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1689,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
230,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1449,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
153,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1691,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1681,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4073,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4074,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1669,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4051,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
262,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
57,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
255,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
256,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
71,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1466,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1467,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1469,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1470,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4075,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
974,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
881,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
289,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
74,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2764,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1476,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1477,224,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1788,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
9,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1784,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
178,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1577,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4076,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4077,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1527,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
287,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4078,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4079,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
204,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3890,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
541,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4080,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
242,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4081,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
245,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2923,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3393,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
73,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4082,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2443,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
181,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
701,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4083,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4084,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4085,225,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
9,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1733,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
247,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
178,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1277,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
617,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4086,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
208,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3217,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3671,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1753,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1473,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1565,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
437,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4087,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4088,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1359,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
929,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1358,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4089,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
284,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3379,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4090,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
71,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
73,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1745,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
74,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
248,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
666,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
35,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
1480,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
491,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4091,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4092,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
375,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4093,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4094,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
359,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4095,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
2059,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
135,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4096,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4097,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
627,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4098,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4099,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4100,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4101,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3000,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
726,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4102,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
4103,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3039,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
3318,226,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-26 10:05:50',1
